#LAMMPS data file via write_data, version 2 Apr 2025, timestep = 50000, units = metal

720 atoms
4 atom types
1 bond types
1 angle types

2 extra bond per atom
1 extra angle per atom
2 extra special per atom

-22.470320800269317 22.470320800269317 xlo xhi
-8.579178758211475 8.579178758211475 ylo yhi
-8.491043517346204 8.491043517346204 zlo zhi

Atom Type Labels

1 Si
2 O
3 OW
4 HW

Bond Type Labels

1 OW-HW

Angle Type Labels

1 HW-OW-HW

Masses

1 28.0855
2 15.9994
3 15.9994
4 1.008

Atoms # full

233 0 1 0 -14.024695855718171 -4.365485398604041 -7.178634712723875 0 1 0
466 0 2 0 -13.254126226394845 -7.3536065071306025 -3.9472322653464467 0 1 1
573 0 2 0 -12.532569960674978 -7.557242880736551 -6.35344531897932 0 1 -1
557 0 2 0 -15.145129904351595 -7.5094121055389245 -6.313821312937945 1 1 0
95 0 1 0 -11.277533613668496 -3.6833263238724427 -8.022540280250782 1 0 1
107 0 1 0 -12.630710264571851 -8.492388221300489 -5.00296844838628 0 1 0
415 0 2 0 -9.936649240720792 -4.506509619797121 -7.553136080953911 0 0 2
341 0 2 0 -9.798042561853428 -4.278014276633678 -3.570649058073335 0 1 -1
492 0 2 0 -9.982614269689398 -7.950941054495064 -7.954478011329138 0 0 2
649 0 2 0 -14.555953562777214 -2.92090416089407 -7.803273075739617 0 -1 0
359 0 2 0 -13.65017458934933 -8.377081812938084 8.46355425740142 0 0 0
390 0 2 0 -8.00377951562422 -6.199165110410156 -3.351807635350373 0 0 0
163 0 1 0 -8.035144102691017 -7.611251223791572 -4.106355259543637 0 0 0
625 0 2 0 -6.550485887607957 -8.072464843482429 -4.539309233412164 0 0 0
669 0 2 0 -7.496941040941614 -4.593588028619566 -6.261509596852272 0 1 0
275 0 2 0 -8.95257687030225 -7.525167554224038 -5.444274507457118 0 -1 0
12 0 1 0 -8.398408943788846 -3.9045459658326713 -7.492890760324466 0 0 1
159 0 1 0 -5.947761084574296 -4.756659336009804 -6.059661302239501 0 0 1
541 0 2 0 -5.438257576073273 -4.161897291791862 -7.474950140331309 0 0 0
307 0 2 0 -5.564507062004836 -6.309229315179253 -6.025877235356813 0 0 1
31 0 1 0 -5.146348865978766 -7.612042410190442 -5.197880512653363 0 0 0
594 0 2 0 -4.306329443037889 -8.450252545699703 -6.233511982418454 0 0 0
579 0 2 0 -5.0967967995404635 -4.005038686925425 -4.997688073993952 0 0 0
540 0 2 0 -4.404030001051829 -7.164391414379616 -3.8535163190783637 0 -1 0
406 0 2 0 -7.425125769373338 -8.096461578888334 -7.506974468123005 0 0 -1
15 0 1 0 -3.7776544962712357 -8.271889776150553 -7.797407323514038 0 1 0
144 0 1 0 -8.86802960974578 -8.353050912341269 -6.831283279567727 0 1 0
20 0 1 0 8.483699598034441 -5.977429156399772 -5.115916502640658 1 0 0
308 0 2 0 7.760022516551064 -6.955715515221849 -6.311183589898417 0 1 0
60 0 1 0 8.003076627837725 -7.845703915710283 -7.695022993366747 0 2 0
318 0 2 0 7.548933853587574 -5.046684250204166 -4.22333732694785 0 0 -1
248 0 2 0 6.315734116446393 -3.0608426640175512 -2.8294643547073477 0 1 1
519 0 2 0 7.950783341390466 -2.679148900512546 -6.687887648443166 0 0 0
232 0 1 0 7.470610130415686 -4.181050536207905 -2.841839991101481 0 1 0
357 0 2 0 9.388396505855475 -6.8737272901874125 -4.1509212247814435 0 0 -1
322 0 2 0 9.436619381872195 -4.898248294859309 -5.911286499113139 -1 0 0
111 0 1 0 9.473754482725973 -3.3134776246968283 -6.143510859802898 0 1 1
618 0 2 0 9.53274318424084 -7.585225001256005 -8.061198594588685 0 0 0
301 0 2 0 11.895872663538157 -4.673736444260156 -7.9491538465762694 0 1 2
